"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Lower body","6 Oct 2025, 00:07","6 Oct 2025, 01:15","","Romanian Deadlift (Dumbbell)",,"",1,"normal",60,16,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Lat Pulldown (Cable)",,"",0,"normal",75,8,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Lat Pulldown (Cable)",,"",1,"normal",75,8,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Lat Pulldown (Cable)",,"",2,"normal",75,7,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Single Arm Cable Row",,"",0,"normal",25,10,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Single Arm Cable Row",,"",1,"normal",25,10,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Single Arm Cable Row",,"",2,"normal",30,8,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Seated Cable Row - V Grip (Cable)",,"Lean forward",0,"normal",55,8,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Seated Cable Row - V Grip (Cable)",,"Lean forward",1,"normal",70,8,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Seated Cable Row - V Grip (Cable)",,"Lean forward",2,"normal",75,8,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Side Bend",,"",0,"normal",,10,,,
"Back","3 Oct 2025, 17:33","3 Oct 2025, 19:34","","Side Bend",,"",1,"normal",,10,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Romanian Deadlift (Barbell)",,"",0,"normal",20,15,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Romanian Deadlift (Barbell)",,"",1,"normal",50,10,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Romanian Deadlift (Barbell)",,"",2,"normal",50,10,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Leg Press (Machine)",,"",0,"normal",90,12,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Leg Press (Machine)",,"",1,"normal",180,8,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",60,12,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",70,8,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",70,6,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Triceps Rope Pushdown",,"",0,"normal",25,10,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Triceps Rope Pushdown",,"",1,"normal",25,8,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Triceps Rope Pushdown",,"",2,"normal",25,8,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Face Pull",,"",0,"normal",20,10,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Face Pull",,"",1,"normal",25,8,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Face Pull",,"",2,"normal",30,8,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Cross Body Hammer Curl",,"",0,"normal",35,5,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Cross Body Hammer Curl",,"",1,"normal",35,5,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Bicep Curl (Dumbbell)",,"",0,"normal",35,5,,,
"Misc.","2 Oct 2025, 20:34","2 Oct 2025, 22:22","Felt pretty weak today should I bulk now?","Bicep Curl (Dumbbell)",,"",1,"normal",35,5,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Back Extension (Weighted Hyperextension)",,"",0,"normal",25,15,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,15,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Back Extension (Weighted Hyperextension)",,"",2,"normal",30,12,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Squat (Smith Machine)",,"",0,"normal",30,12,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Squat (Smith Machine)",,"",1,"normal",40,12,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Squat (Smith Machine)",,"",2,"normal",50,10,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Squat (Smith Machine)",,"",3,"normal",60,8,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Hip Thrust (Barbell)",,"",0,"normal",50,15,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Hip Thrust (Barbell)",,"",1,"normal",70,15,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Hip Thrust (Barbell)",,"",2,"normal",115,12,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Bulgarian Split Squat",,"",0,"normal",30,12,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Romanian Deadlift (Barbell)",,"",0,"normal",20,12,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Romanian Deadlift (Barbell)",,"",1,"normal",30,10,,,
"Glutes","30 Sep 2025, 18:44","30 Sep 2025, 20:15","","Romanian Deadlift (Barbell)",,"",2,"normal",30,15,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Leg Press (Machine)",,"",0,"normal",135,12,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Leg Press (Machine)",,"",1,"normal",185,10,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Leg Press (Machine)",,"",2,"normal",230,6,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Hip Thrust (Barbell)",,"",0,"normal",50,15,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Hip Thrust (Barbell)",,"",1,"normal",140,8,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Hip Thrust (Barbell)",,"",2,"normal",50,15,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Hip Thrust (Barbell)",,"",3,"normal",140,6,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Squat (Smith Machine)",,"",0,"normal",50,6,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Squat (Smith Machine)",,"",1,"normal",50,6,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Romanian Deadlift (Barbell)",,"",0,"normal",20,8,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Romanian Deadlift (Barbell)",,"",1,"normal",20,8,,,
"Lower body","21 Sep 2025, 17:34","21 Sep 2025, 18:34","","Romanian Deadlift (Barbell)",,"",2,"normal",40,6,,,
"Pull (shoulders & back)","7 Sep 2025, 19:20","7 Sep 2025, 20:34","","Shoulder Press (Dumbbell)",,"",0,"normal",30,10,,,
"Pull (shoulders & back)","7 Sep 2025, 19:20","7 Sep 2025, 20:34","","Shoulder Press (Dumbbell)",,"",1,"normal",40,8,,,
"Pull (shoulders & back)","7 Sep 2025, 19:20","7 Sep 2025, 20:34","","Shoulder Press (Dumbbell)",,"",2,"normal",40,10,,,
"Pull (shoulders & back)","7 Sep 2025, 19:20","7 Sep 2025, 20:34","","Face Pull",,"",0,"normal",25,8,,,
"Pull (shoulders & back)","7 Sep 2025, 19:20","7 Sep 2025, 20:34","","Face Pull",,"",1,"normal",27,8,,,
